!23456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789123456789123456789123456123456123121231212
C2H3+       Grain-                  CH3         C           Grain0                   3.14e-10 2.70e+01 5.96e-03             23
C2H3+       Grain-                  CH2         CH          Grain0                   3.14e-10 2.70e+01 2.98e-02             23
C3H2+       Grain-                  C2          CH2         Grain0                   3.14e-10 3.80e+01 9.09e-02             23
C3H2+       Grain-                  C3          H           H           Grain0       3.14e-10 3.80e+01 1.82e-01             23
C3H2+       Grain-                  C3          H2          Grain0                   3.14e-10 3.80e+01 4.55e-01             23
C3HN+       Grain-                  C2          HCN         Grain0                   3.14e-10 5.10e+01 5.00e-01             23
C3HN+       Grain-                  C2H         CN          Grain0                   3.14e-10 5.10e+01 2.50e-01             23
C3HN+       Grain-                  C3N         H           Grain0                   3.14e-10 5.10e+01 2.50e-01             23
C4H+        Grain-                  C2H         C2          Grain0                   3.14e-10 4.90e+01 3.00e-01             23
C4H+        Grain-                  C3H         C           Grain0                   3.14e-10 4.90e+01 1.50e-01             23
C4H+        Grain-                  C3          CH          Grain0                   3.14e-10 4.90e+01 1.50e-01             23
C4H+        Grain-                  C4          H           Grain0                   3.14e-10 4.90e+01 4.00e-01             23
C4N+        Grain-                  C2N         C2          Grain0                   3.14e-10 6.20e+01 5.00e-01             23
C4N+        Grain-                  C3N         C           Grain0                   3.14e-10 6.20e+01 5.00e-01             23
C4P+        Grain-                  CCP         C2          Grain0                   3.14e-10 6.30e+01 5.00e-01             23
C4P+        Grain-                  C3P         C           Grain0                   3.14e-10 6.30e+01 5.00e-01             23
C4S+        Grain-                  C2S         C2          Grain0                   3.14e-10 8.00e+01 3.33e-01             23
C4S+        Grain-                  C3          CS          Grain0                   3.14e-10 8.00e+01 3.33e-01             23
C4S+        Grain-                  C3S         C           Grain0                   3.14e-10 8.00e+01 3.33e-01             23
C5+         Grain-                  C3          C2          Grain0                   3.14e-10 6.00e+01 5.00e-01             23
C5+         Grain-                  C4          C           Grain0                   3.14e-10 6.00e+01 5.00e-01             23
CH2O2+      Grain-                  CO2         H           H           Grain0       3.14e-10 4.60e+01 1.00e+00             23
CH4+        Grain-                  CH2         H           H           Grain0       3.14e-10 1.60e+01 5.00e-01             23
CH4+        Grain-                  CH3         H           Grain0                   3.14e-10 1.60e+01 5.00e-01             23
H3CO+       Grain-                  CO          H           H2          Grain0       3.14e-10 3.10e+01 3.33e-01             23
H3CO+       Grain-                  HCO         H           H           Grain0       3.14e-10 3.10e+01 3.33e-01             23
H3CO+       Grain-                  H2CO        H           Grain0                   3.14e-10 3.10e+01 3.33e-01             23
H3CS+       Grain-                  CS          H           H2          Grain0       3.14e-10 4.70e+01 5.00e-01             23
H3CS+       Grain-                  H2CS        H           Grain0                   3.14e-10 4.70e+01 5.00e-01             23
H3S2+       Grain-                  HS2         H2          Grain0                   3.14e-10 6.70e+01 5.00e-01             23
H3S2+       Grain-                  H2S2        H           Grain0                   3.14e-10 6.70e+01 5.00e-01             23
H3SiO+      Grain-                  SiO         H2          H           Grain0       3.14e-10 4.70e+01 5.00e-01             23
H3SiO+      Grain-                  H2SiO       H           Grain0                   3.14e-10 4.70e+01 5.00e-01             23
HC3O+       Grain-                  C3H         O           Grain0                   3.14e-10 5.30e+01 3.33e-01             23
HC3O+       Grain-                  HC3         O           Grain0                   3.14e-10 5.30e+01 3.33e-01             23
HC3O+       Grain-                  C3O         H           Grain0                   3.14e-10 5.30e+01 3.33e-01             23
HC3S+       Grain-                  C2S         CH          Grain0                   3.14e-10 6.90e+01 5.00e-01             23
HC3S+       Grain-                  C3S         H           Grain0                   3.14e-10 6.90e+01 5.00e-01             23
NH4+        Grain-                  NH2         H           H           Grain0       3.14e-10 1.80e+01 2.11e-01             23
NH4+        Grain-                  NH2         H2          Grain0                   3.14e-10 1.80e+01 9.87e-02             23
NH4+        Grain-                  NH3         H           Grain0                   3.14e-10 1.80e+01 6.91e-01             23
OCS+H2      Grain-                  OCS         H2          Grain0                   3.14e-10 6.20e+01 1.00e+00             23
PC2H2+      Grain-                  P           C2H2        Grain0                   3.14e-10 4.10e+01 3.33e-01             23
PC2H2+      Grain-                  CCP         H2          Grain0                   3.14e-10 4.10e+01 3.33e-01             23
PC2H2+      Grain-                  HCCP        H           Grain0                   3.14e-10 4.10e+01 3.33e-01             23
PC3H+       Grain-                  CCP         CH          Grain0                   3.14e-10 5.20e+01 3.33e-01             23
PC3H+       Grain-                  C3P         H           Grain0                   3.14e-10 5.20e+01 3.33e-01             23
PC3H+       Grain-                  HCCP        C           Grain0                   3.14e-10 5.20e+01 3.33e-01             23
PCH3+       Grain-                  CP          H2          H           Grain0       3.14e-10 3.00e+01 2.50e-01             23
PCH3+       Grain-                  HCP         H2          Grain0                   3.14e-10 3.00e+01 2.50e-01             23
PCH3+       Grain-                  CH3         P           Grain0                   3.14e-10 3.00e+01 5.00e-01             23
PNH3+       Grain-                  NH3         P           Grain0                   3.14e-10 3.20e+01 1.00e+00             23
SiC2H2+     Grain-                  SiC2        H2          Grain0                   3.14e-10 5.40e+01 5.00e-01             23
SiC2H2+     Grain-                  SiC2H       H           Grain0                   3.14e-10 5.40e+01 5.00e-01             23
SiC3H+      Grain-                  Si          C3H         Grain0                   3.14e-10 6.50e+01 3.33e-01             23
SiC3H+      Grain-                  Si          HC3         Grain0                   3.14e-10 6.50e+01 3.33e-01             23
SiC3H+      Grain-                  SiC3        H           Grain0                   3.14e-10 6.50e+01 3.33e-01             23
SiC4+       Grain-                  SiC2        C2          Grain0                   3.14e-10 7.60e+01 5.00e-01             23
SiC4+       Grain-                  SiC3        C           Grain0                   3.14e-10 7.60e+01 5.00e-01             23
SiCH3+      Grain-                  HCSi        H2          Grain0                   3.14e-10 4.30e+01 5.00e-01             23
SiCH3+      Grain-                  SiCH2       H           Grain0                   3.14e-10 4.30e+01 5.00e-01             23
SiH4+       Grain-                  SiH2        H2          Grain0                   3.14e-10 3.20e+01 5.00e-01             23
SiH4+       Grain-                  SiH3        H           Grain0                   3.14e-10 3.20e+01 5.00e-01             23
C2H3N+      Grain-                  C2N         H2          H           Grain0       3.14e-10 4.10e+01 2.22e-01             23
C2H3N+      Grain-                  CH2         HCN         Grain0                   3.14e-10 4.10e+01 3.33e-01             23
C2H3N+      Grain-                  CH3         CN          Grain0                   3.14e-10 4.10e+01 2.22e-01             23
C2H3N+      Grain-                  C2H2N       H           Grain0                   3.14e-10 4.10e+01 2.22e-01             23
C2H3O+      Grain-                  CH3         CO          Grain0                   3.14e-10 4.30e+01 5.00e-01             23
C2H3O+      Grain-                  C2H2O       H           Grain0                   3.14e-10 4.30e+01 5.00e-01             23
C2H4+       Grain-                  C2H2        H           H           Grain0       3.14e-10 2.80e+01 6.60e-01             23
C2H4+       Grain-                  C2H2        H2          Grain0                   3.14e-10 2.80e+01 6.00e-02             23
C2H4+       Grain-                  C2H3        H           Grain0                   3.14e-10 2.80e+01 1.10e-01             23
C2H4+       Grain-                  C2H         H2          H           Grain0       3.14e-10 2.80e+01 9.99e-02             23
C2H4+       Grain-                  CH4         C           Grain0                   3.14e-10 2.80e+01 9.99e-03             23
C2H4+       Grain-                  CH3         CH          Grain0                   3.14e-10 2.80e+01 2.00e-02             23
C2H4+       Grain-                  CH2         CH2         Grain0                   3.14e-10 2.80e+01 4.00e-02             23
C3H2N+      Grain-                  C2H         HNC         Grain0                   3.14e-10 5.20e+01 2.31e-01             23
C3H2N+      Grain-                  HCNC2       H           Grain0                   3.14e-10 5.20e+01 3.70e-02             23
C3H2N+      Grain-                  HC2NC       H           Grain0                   3.14e-10 5.20e+01 3.70e-02             23
C3H2N+      Grain-                  HC3N        H           Grain0                   3.14e-10 5.20e+01 4.63e-01             23
C3H2N+      Grain-                  HNC3        H           Grain0                   3.14e-10 5.20e+01 2.31e-01             23
C3H3+       Grain-                  C2H2        CH          Grain0                   3.14e-10 3.90e+01 1.54e-01             23
C3H3+       Grain-                  C3H         H2          Grain0                   3.14e-10 3.90e+01 6.93e-01             23
C4H2+       Grain-                  C4          H2          Grain0                   3.14e-10 5.00e+01 5.00e-01             23
C4H2+       Grain-                  C4H         H           Grain0                   3.14e-10 5.00e+01 5.00e-01             23
C5H+        Grain-                  C4H         C           Grain0                   3.14e-10 6.10e+01 5.00e-01             23
C5H+        Grain-                  C5          H           Grain0                   3.14e-10 6.10e+01 5.00e-01             23
C5N+        Grain-                  C2          C3N         Grain0                   3.14e-10 7.40e+01 1.00e+00             23
C6+         Grain-                  C4          C2          Grain0                   3.14e-10 7.20e+01 5.00e-01             23
C6+         Grain-                  C5          C           Grain0                   3.14e-10 7.20e+01 5.00e-01             23
CH3O2+      Grain-                  CO2         H2          H           Grain0       3.14e-10 4.70e+01 5.00e-01             23
CH3O2+      Grain-                  CH2O2       H           Grain0                   3.14e-10 4.70e+01 5.00e-01             23
CH4N+       Grain-                  CN          H2          H2          Grain0       3.14e-10 3.00e+01 4.76e-02             23
CH4N+       Grain-                  CH2         NH2         Grain0                   3.14e-10 3.00e+01 2.38e-01             23
CH4N+       Grain-                  HCN         H           H2          Grain0       3.14e-10 3.00e+01 4.76e-01             23
CH4N+       Grain-                  CH3N        H           Grain0                   3.14e-10 3.00e+01 2.38e-01             23
CH4O+       Grain-                  CH3         OH          Grain0                   3.14e-10 3.20e+01 5.00e-01             23
CH4O+       Grain-                  H2CO        H2          Grain0                   3.14e-10 3.20e+01 5.00e-01             23
CH5+        Grain-                  CH3         H2          Grain0                   3.14e-10 1.70e+01 5.11e-02             23
CH5+        Grain-                  CH4         H           Grain0                   3.14e-10 1.70e+01 5.11e-02             23
CH5+        Grain-                  CH3         H           H           Grain0       3.14e-10 1.70e+01 7.12e-01             23
CH5+        Grain-                  CH2         H2          H           Grain0       3.14e-10 1.70e+01 1.75e-01             23
CH5+        Grain-                  CH          H2          H2          Grain0       3.14e-10 1.70e+01 1.09e-02             23
H2C3O+      Grain-                  C2H2        CO          Grain0                   3.14e-10 5.40e+01 2.00e-01             23
H2C3O+      Grain-                  C3H         OH          Grain0                   3.14e-10 5.40e+01 2.00e-01             23
H2C3O+      Grain-                  HC3         OH          Grain0                   3.14e-10 5.40e+01 2.00e-01             23
H2C3O+      Grain-                  C3O         H           H           Grain0       3.14e-10 5.40e+01 2.00e-01             23
H2C3O+      Grain-                  C3O         H2          Grain0                   3.14e-10 5.40e+01 2.00e-01             23
HC2NCH+     Grain-                  C2H         HCN         Grain0                   3.14e-10 5.20e+01 3.80e-01             23
HC2NCH+     Grain-                  C2H2        CN          Grain0                   3.14e-10 5.20e+01 3.80e-01             23
HC2NCH+     Grain-                  HCNC2       H           Grain0                   3.14e-10 5.20e+01 1.00e-01             23
HC2NCH+     Grain-                  HC2NC       H           Grain0                   3.14e-10 5.20e+01 1.00e-01             23
HC2NCH+     Grain-                  HC3N        H           Grain0                   3.14e-10 5.20e+01 2.00e-02             23
HC2NCH+     Grain-                  HNC3        H           Grain0                   3.14e-10 5.20e+01 2.00e-02             23
HC4N+       Grain-                  C3N         CH          Grain0                   3.14e-10 6.30e+01 1.00e+00             23
HC4O+       Grain-                  C3H         CO          Grain0                   3.14e-10 6.50e+01 3.33e-01             23
HC4O+       Grain-                  HC3         CO          Grain0                   3.14e-10 6.50e+01 3.33e-01             23
HC4O+       Grain-                  C3O         CH          Grain0                   3.14e-10 6.50e+01 3.33e-01             23
HC4S+       Grain-                  C2S         C2H         Grain0                   3.14e-10 8.10e+01 3.33e-01             23
HC4S+       Grain-                  C3S         CH          Grain0                   3.14e-10 8.10e+01 3.33e-01             23
HC4S+       Grain-                  C4S         H           Grain0                   3.14e-10 8.10e+01 3.33e-01             23
NH2CNH+     Grain-                  NH2         HNC         Grain0                   3.14e-10 4.30e+01 5.00e-01             23
NH2CNH+     Grain-                  NH2CN       H           Grain0                   3.14e-10 4.30e+01 5.00e-01             23
PC2H3+      Grain-                  PH          C2H2        Grain0                   3.14e-10 4.20e+01 3.33e-01             23
PC2H3+      Grain-                  CCP         H2          H           Grain0       3.14e-10 4.20e+01 3.33e-01             23
PC2H3+      Grain-                  HCCP        H2          Grain0                   3.14e-10 4.20e+01 3.33e-01             23
PC4H+       Grain-                  CP          C3H         Grain0                   3.14e-10 6.40e+01 2.00e-01             23
PC4H+       Grain-                  CP          HC3         Grain0                   3.14e-10 6.40e+01 2.00e-01             23
PC4H+       Grain-                  CCP         C2H         Grain0                   3.14e-10 6.40e+01 2.00e-01             23
PC4H+       Grain-                  C3P         CH          Grain0                   3.14e-10 6.40e+01 2.00e-01             23
PC4H+       Grain-                  C4P         H           Grain0                   3.14e-10 6.40e+01 2.00e-01             23
PCH4+       Grain-                  HCP         H2          H           Grain0       3.14e-10 3.10e+01 2.50e-01             23
PCH4+       Grain-                  CH2PH       H           Grain0                   3.14e-10 3.10e+01 2.50e-01             23
PCH4+       Grain-                  CH4         P           Grain0                   3.14e-10 3.10e+01 5.00e-01             23
SiC2H3+     Grain-                  SiC2H       H2          Grain0                   3.14e-10 5.50e+01 5.00e-01             23
SiC2H3+     Grain-                  SiC2H2      H           Grain0                   3.14e-10 5.50e+01 5.00e-01             23
SiC3H2+     Grain-                  SiC3        H2          Grain0                   3.14e-10 6.60e+01 5.00e-01             23
SiC3H2+     Grain-                  SiC3H       H           Grain0                   3.14e-10 6.60e+01 5.00e-01             23
SiC4H+      Grain-                  SiC3        CH          Grain0                   3.14e-10 7.70e+01 5.00e-01             23
SiC4H+      Grain-                  SiC4        H           Grain0                   3.14e-10 7.70e+01 5.00e-01             23
SiCH4+      Grain-                  SiCH2       H2          Grain0                   3.14e-10 4.40e+01 5.00e-01             23
SiCH4+      Grain-                  SiCH3       H           Grain0                   3.14e-10 4.40e+01 5.00e-01             23
SiH5+       Grain-                  SiH3        H2          Grain0                   3.14e-10 3.30e+01 5.00e-01             23
SiH5+       Grain-                  SiH4        H           Grain0                   3.14e-10 3.30e+01 5.00e-01             23
C2H4N+      Grain-                  C2H2N       H           H           Grain0       3.14e-10 4.20e+01 5.00e-01             23
C2H4N+      Grain-                  C2H3N       H           Grain0                   3.14e-10 4.20e+01 5.00e-01             23
C2H4O+      Grain-                  CH3         HCO         Grain0                   3.14e-10 4.40e+01 3.33e-01             23
C2H4O+      Grain-                  C2H2O       H           H           Grain0       3.14e-10 4.40e+01 3.33e-01             23
C2H4O+      Grain-                  C2H2O       H2          Grain0                   3.14e-10 4.40e+01 3.33e-01             23
C2H5+       Grain-                  C2H         H2          H2          Grain0       3.14e-10 2.90e+01 2.00e-01             23
C2H5+       Grain-                  C2H2        H2          H           Grain0       3.14e-10 2.90e+01 4.00e-01             23
C2H5+       Grain-                  C2H3        H2          Grain0                   3.14e-10 2.90e+01 2.00e-01             23
C2H5+       Grain-                  C2H4        H           Grain0                   3.14e-10 2.90e+01 2.00e-01             23
C3H3N+      Grain-                  C3N         H2          H           Grain0       3.14e-10 5.30e+01 5.00e-01             23
C3H3N+      Grain-                  HC3N        H2          Grain0                   3.14e-10 5.30e+01 5.00e-01             23
C3H4+       Grain-                  C3H2        H2          Grain0                   3.14e-10 4.00e+01 9.51e-03             23
C3H4+       Grain-                  H2C3        H2          Grain0                   3.14e-10 4.00e+01 9.51e-03             23
C3H4+       Grain-                  C3H3        H           Grain0                   3.14e-10 4.00e+01 8.29e-01             23
C3H4+       Grain-                  C2H3        CH          Grain0                   3.14e-10 4.00e+01 9.51e-03             23
C3H4+       Grain-                  C2H2        CH2         Grain0                   3.14e-10 4.00e+01 5.71e-02             23
C3H4+       Grain-                  C2H         CH3         Grain0                   3.14e-10 4.00e+01 9.51e-03             23
C3H4+       Grain-                  C3H2        H           H           Grain0       3.14e-10 4.00e+01 3.81e-02             23
C3H4+       Grain-                  H2C3        H           H           Grain0       3.14e-10 4.00e+01 3.81e-02             23
C4H3+       Grain-                  C4H         H2          Grain0                   3.14e-10 5.10e+01 5.00e-01             23
C4H3+       Grain-                  C4H2        H           Grain0                   3.14e-10 5.10e+01 5.00e-01             23
C5H2+       Grain-                  C5          H2          Grain0                   3.14e-10 6.20e+01 5.00e-01             23
C5H2+       Grain-                  C5H         H           Grain0                   3.14e-10 6.20e+01 5.00e-01             23
C5HN+       Grain-                  CN          C4H         Grain0                   3.14e-10 7.50e+01 3.33e-01             23
C5HN+       Grain-                  C3N         C2H         Grain0                   3.14e-10 7.50e+01 3.33e-01             23
C5HN+       Grain-                  C5N         H           Grain0                   3.14e-10 7.50e+01 3.33e-01             23
C6H+        Grain-                  C5H         C           Grain0                   3.14e-10 7.30e+01 5.00e-01             23
C6H+        Grain-                  C6          H           Grain0                   3.14e-10 7.30e+01 5.00e-01             23
C7+         Grain-                  C4          C3          Grain0                   3.14e-10 8.40e+01 1.30e-01             23
C7+         Grain-                  C5          C2          Grain0                   3.14e-10 8.40e+01 4.35e-01             23
C7+         Grain-                  C6          C           Grain0                   3.14e-10 8.40e+01 4.35e-01             23
CH5N+       Grain-                  CH3         NH2         Grain0                   3.14e-10 3.10e+01 5.00e-01             23
CH5N+       Grain-                  CH3N        H2          Grain0                   3.14e-10 3.10e+01 5.00e-01             23
CH5O+       Grain-                  H2CO        H2          H           Grain0       3.14e-10 3.30e+01 1.06e-01             23
CH5O+       Grain-                  CH3         H2O         Grain0                   3.14e-10 3.30e+01 9.58e-02             23
CH5O+       Grain-                  CH3         OH          H           Grain0       3.14e-10 3.30e+01 5.43e-01             23
CH5O+       Grain-                  CH2         H2O         H           Grain0       3.14e-10 3.30e+01 2.23e-01             23
CH5O+       Grain-                  CH4O        H           Grain0                   3.14e-10 3.30e+01 3.19e-02             23
H2C4N+      Grain-                  HC3N        CH          Grain0                   3.14e-10 6.40e+01 1.00e+00             23
H3C3O+      Grain-                  C3H         H2O         Grain0                   3.14e-10 5.50e+01 3.33e-01             23
H3C3O+      Grain-                  HC3         H2O         Grain0                   3.14e-10 5.50e+01 3.33e-01             23
H3C3O+      Grain-                  C3O         H2          H           Grain0       3.14e-10 5.50e+01 3.33e-01             23
NH2CH2O+    Grain-                  NH2CHO      H           Grain0                   3.14e-10 4.60e+01 2.00e-01             23
NH2CH2O+    Grain-                  NH3         CO          H           Grain0       3.14e-10 4.60e+01 2.00e-01             23
NH2CH2O+    Grain-                  H2CN        H2O         Grain0                   3.14e-10 4.60e+01 2.00e-01             23
NH2CH2O+    Grain-                  OCN         H2          H2          Grain0       3.14e-10 4.60e+01 2.00e-01             23
NH2CH2O+    Grain-                  NH2         H2CO        Grain0                   3.14e-10 4.60e+01 2.00e-01             23
PC2H4+      Grain-                  P           C2H4        Grain0                   3.14e-10 4.30e+01 3.33e-01             23
PC2H4+      Grain-                  CCP         H2          H2          Grain0       3.14e-10 4.30e+01 3.33e-01             23
PC2H4+      Grain-                  HCCP        H2          H           Grain0       3.14e-10 4.30e+01 3.33e-01             23
PC4H2+      Grain-                  CCP         C2H2        Grain0                   3.14e-10 6.50e+01 5.00e-01             23
PC4H2+      Grain-                  C4P         H2          Grain0                   3.14e-10 6.50e+01 5.00e-01             23
C2H5O+      Grain-                  H2CO        CH3         Grain0                   3.14e-10 4.50e+01 2.00e-01             23
C2H5O+      Grain-                  C2H2O       H2          H           Grain0       3.14e-10 4.50e+01 2.00e-01             23
C2H5O+      Grain-                  CH4         CO          H           Grain0       3.14e-10 4.50e+01 4.00e-01             23
C2H5O+      Grain-                  C2H4O       H           Grain0                   3.14e-10 4.50e+01 2.00e-01             23
C2H6+       Grain-                  C2H4        H2          Grain0                   3.14e-10 3.00e+01 5.00e-01             23
C2H6+       Grain-                  C2H5        H           Grain0                   3.14e-10 3.00e+01 5.00e-01             23
C3H4N+      Grain-                  C3N         H2          H2          Grain0       3.14e-10 5.40e+01 6.98e-02             23
C3H4N+      Grain-                  HC3N        H2          H           Grain0       3.14e-10 5.40e+01 4.65e-01             23
C3H4N+      Grain-                  C3H3N       H           Grain0                   3.14e-10 5.40e+01 4.65e-01             23
C3H5+       Grain-                  C3H3        H2          Grain0                   3.14e-10 4.10e+01 5.00e-01             23
C3H5+       Grain-                  C3H4        H           Grain0                   3.14e-10 4.10e+01 5.00e-01             23
C4H4+       Grain-                  C4H         H2          H           Grain0       3.14e-10 5.20e+01 3.33e-01             23
C4H4+       Grain-                  C4H2        H2          Grain0                   3.14e-10 5.20e+01 3.33e-01             23
C4H4+       Grain-                  C4H3        H           Grain0                   3.14e-10 5.20e+01 3.33e-01             23
C5H2N+      Grain-                  C5N         H2          Grain0                   3.14e-10 7.60e+01 5.00e-01             23
C5H2N+      Grain-                  HC5N        H           Grain0                   3.14e-10 7.60e+01 5.00e-01             23
C5H3+       Grain-                  C5H         H2          Grain0                   3.14e-10 6.30e+01 5.00e-01             23
C5H3+       Grain-                  C5H2        H           Grain0                   3.14e-10 6.30e+01 5.00e-01             23
C6H2+       Grain-                  C6          H           H           Grain0       3.14e-10 7.40e+01 6.98e-02             23
C6H2+       Grain-                  C6          H2          Grain0                   3.14e-10 7.40e+01 4.65e-01             23
C6H2+       Grain-                  C6H         H           Grain0                   3.14e-10 7.40e+01 4.65e-01             23
C7H+        Grain-                  C6H         C           Grain0                   3.14e-10 8.50e+01 5.00e-01             23
C7H+        Grain-                  C7          H           Grain0                   3.14e-10 8.50e+01 5.00e-01             23
C7N+        Grain-                  C2          C5N         Grain0                   3.14e-10 9.80e+01 1.00e+00             23
C8+         Grain-                  C6          C2          Grain0                   3.14e-10 9.60e+01 5.00e-01             23
C8+         Grain-                  C7          C           Grain0                   3.14e-10 9.60e+01 5.00e-01             23
CH6N+       Grain-                  CH3N        H2          H           Grain0       3.14e-10 3.20e+01 5.00e-01             23
CH6N+       Grain-                  CH5N        H           Grain0                   3.14e-10 3.20e+01 5.00e-01             23
COOCH4+     Grain-                  CH3         CO2         H           Grain0       3.14e-10 6.00e+01 5.00e-01             23
COOCH4+     Grain-                  CH4O        CO          Grain0                   3.14e-10 6.00e+01 5.00e-01             23
H3C4N+      Grain-                  HC3N        CH2         Grain0                   3.14e-10 6.50e+01 1.00e+00             23
C2H5OH+     Grain-                  C2H2O       H2          H2          Grain0       3.14e-10 4.60e+01 2.50e-01             23
C2H5OH+     Grain-                  CH4         H2CO        Grain0                   3.14e-10 4.60e+01 2.50e-01             23
C2H5OH+     Grain-                  C2H4O       H2          Grain0                   3.14e-10 4.60e+01 2.50e-01             23
C2H5OH+     Grain-                  C2H5        OH          Grain0                   3.14e-10 4.60e+01 2.50e-01             23
C4H4N+      Grain-                  CH3         HC3N        Grain0                   3.14e-10 6.60e+01 5.00e-01             23
C4H4N+      Grain-                  CH3C3N      H           Grain0                   3.14e-10 6.60e+01 5.00e-01             23
C4H5+       Grain-                  C4H         H2          H2          Grain0       3.14e-10 5.30e+01 2.25e-01             23
C4H5+       Grain-                  C4H2        H           H2          Grain0       3.14e-10 5.30e+01 2.25e-01             23
C4H5+       Grain-                  C3H4        CH          Grain0                   3.14e-10 5.30e+01 1.00e-01             23
C4H5+       Grain-                  C2H2        C2H3        Grain0                   3.14e-10 5.30e+01 2.25e-01             23
C4H5+       Grain-                  C2H         C2H4        Grain0                   3.14e-10 5.30e+01 2.25e-01             23
C5H3N+      Grain-                  C5N         H2          H           Grain0       3.14e-10 7.70e+01 5.00e-01             23
C5H3N+      Grain-                  HC5N        H2          Grain0                   3.14e-10 7.70e+01 5.00e-01             23
C5H4+       Grain-                  C5H         H           H2          Grain0       3.14e-10 6.40e+01 5.00e-01             23
C5H4+       Grain-                  C5H2        H2          Grain0                   3.14e-10 6.40e+01 5.00e-01             23
C6H3+       Grain-                  C6H         H           H           Grain0       3.14e-10 7.50e+01 1.30e-01             23
C6H3+       Grain-                  C6H         H2          Grain0                   3.14e-10 7.50e+01 4.35e-01             23
C6H3+       Grain-                  C6H2        H           Grain0                   3.14e-10 7.50e+01 4.35e-01             23
C7H2+       Grain-                  C7          H2          Grain0                   3.14e-10 8.60e+01 5.00e-01             23
C7H2+       Grain-                  C7H         H           Grain0                   3.14e-10 8.60e+01 5.00e-01             23
C7HN+       Grain-                  CN          C6H         Grain0                   3.14e-10 9.90e+01 5.00e-01             23
C7HN+       Grain-                  C7N         H           Grain0                   3.14e-10 9.90e+01 5.00e-01             23
C8H+        Grain-                  C7H         C           Grain0                   3.14e-10 9.70e+01 5.00e-01             23
C8H+        Grain-                  C8          H           Grain0                   3.14e-10 9.70e+01 5.00e-01             23
C9+         Grain-                  C7          C2          Grain0                   3.14e-10 1.08e+02 5.00e-01             23
C9+         Grain-                  C8          C           Grain0                   3.14e-10 1.08e+02 5.00e-01             23
CH3OCH3+    Grain-                  CH3         CH3         O           Grain0       3.14e-10 4.60e+01 2.50e-01             23
CH3OCH3+    Grain-                  H2CO        CH4         Grain0                   3.14e-10 4.60e+01 5.00e-01             23
CH3OCH3+    Grain-                  CH4O        CH2         Grain0                   3.14e-10 4.60e+01 2.50e-01             23
H5C2O2+     Grain-                  CH4O        HCO         Grain0                   3.14e-10 6.10e+01 5.00e-01             23
H5C2O2+     Grain-                  HCOOCH3     H           Grain0                   3.14e-10 6.10e+01 5.00e-01             23
C10+        Grain-                  C8          C2          Grain0                   3.14e-10 1.20e+01 5.00e-01             23
C10+        Grain-                  C9          C           Grain0                   3.14e-10 1.20e+01 5.00e-01             23
C2H5OH2+    Grain-                  C2H4        H2O         H           Grain0       3.14e-10 4.70e+01 3.33e-01             23
C2H5OH2+    Grain-                  C2H4O       H2          H           Grain0       3.14e-10 4.70e+01 3.33e-01             23
C2H5OH2+    Grain-                  C2H5OH      H           Grain0                   3.14e-10 4.70e+01 3.33e-01             23
C2H6CO+     Grain-                  CH3         CH3         CO          Grain0       3.14e-10 5.80e+01 5.00e-01             23
C2H6CO+     Grain-                  C2H4O       CH2         Grain0                   3.14e-10 5.80e+01 5.00e-01             23
C5H4N+      Grain-                  C5N         H2          H2          Grain0       3.14e-10 7.80e+01 5.00e-01             23
C5H4N+      Grain-                  HC5N        H2          H           Grain0       3.14e-10 7.80e+01 5.00e-01             23
C5H5+       Grain-                  C5H2        H2          H           Grain0       3.14e-10 6.50e+01 5.00e-01             23
C5H5+       Grain-                  CH3C4H      H           Grain0                   3.14e-10 6.50e+01 5.00e-01             23
C6H4+       Grain-                  C6H         H2          H           Grain0       3.14e-10 7.60e+01 5.00e-01             23
C6H4+       Grain-                  C6H2        H2          Grain0                   3.14e-10 7.60e+01 5.00e-01             23
C7H2N+      Grain-                  C7N         H2          Grain0                   3.14e-10 1.00e+02 5.00e-01             23
C7H2N+      Grain-                  HC7N        H           Grain0                   3.14e-10 1.00e+02 5.00e-01             23
C7H3+       Grain-                  C7H         H2          Grain0                   3.14e-10 8.70e+01 5.00e-01             23
C7H3+       Grain-                  C7H2        H           Grain0                   3.14e-10 8.70e+01 5.00e-01             23
C8H2+       Grain-                  C8          H2          Grain0                   3.14e-10 9.80e+01 5.00e-01             23
C8H2+       Grain-                  C8H         H           Grain0                   3.14e-10 9.80e+01 5.00e-01             23
C9H+        Grain-                  C8H         C           Grain0                   3.14e-10 1.09e+02 5.00e-01             23
C9H+        Grain-                  C9          H           Grain0                   3.14e-10 1.09e+02 5.00e-01             23
C9N+        Grain-                  C2          C7N         Grain0                   3.14e-10 1.22e+02 1.00e+00             23
CH3OCH4+    Grain-                  CH3         CH4         O           Grain0       3.14e-10 4.70e+01 3.33e-01             23
CH3OCH4+    Grain-                  CH4O        CH3         Grain0                   3.14e-10 4.70e+01 3.33e-01             23
CH3OCH4+    Grain-                  CH3OCH3     H           Grain0                   3.14e-10 4.70e+01 3.33e-01             23
C3H6OH+     Grain-                  C2H4O       CH3         Grain0                   3.14e-10 5.90e+01 5.00e-01             23
C3H6OH+     Grain-                  C2H6CO      H           Grain0                   3.14e-10 5.90e+01 5.00e-01             23
